Location Name,TaxpayerID,Latitude,Longitude,Distance_mi,Total_Revenue,Avg_GeoPressure,Max_GeoPressure
"HOSPITALITY INTERNATIONAL, INC.",15218379848,29.7498299,-95.4573546,4.446811509519042,15867446640.0,2.0484899457683894,32.91749313116623
HOTEL GRANDUCA,32092753808,29.7576236,-95.4583448,4.17677392037316,21556620.0,7.836207521455946,16.37843863326009
HOTEL ICON,12051430630,29.7625463,-95.3608756,3.038487600191023,821143440.0,109.06326461618964,186.90215313107208
HOTEL SAINT AUGUSTINE,32078444612,,,,22006768.0,,
HOTEL ZAZA MEMORIAL CITY,32059462799,29.7826657,-95.5342834,8.074419315200265,1624063380.0,0.01816487317517038,0.037345458902231295
HOUSE OF BLUES,12047767657,29.7533552,-95.3641123,3.349915850047964,5933000880.0,422.69853007139056,580.6363862189428
HOUSTON AVENUE BAR,32042371016,29.8076373,-95.375316,1.890320577401551,642339360.0,847.8308299992665,993.3367700905839
HOUSTON CENTER CLUB,17514764004,29.7591146,-95.3676617,2.9094944140785772,15577920.0,0.6472370777140434,11.089277503328058
HOUSTON COUNTRY CLUB,17406935407,29.769381,-95.4832804,5.2075805941706985,4958947440.0,8.60198606842868,13.848551280963651
HOUSTON MASTERS SPORTS ASSOCIATION,17602794491,,,,0.0,,
"HOUSTON METROPOLITAN DANCE CENTER, INC.",17604702690,,,,44776.0,,
HOUSTON RACQUET CLUB,17417066358,29.7632175,-95.498357,6.197041143132489,2984827680.0,0.7156389670594864,1.212657646920818
HOUSTON SYMPHONY SOCIETY,17411573730,,,,0.0,,
HOUSTON WATCH COMPANY,32054354942,29.7633813,-95.3605546,3.0171154781095955,370270800.0,51.32660271538109,67.44553034674273
HOW TO SURVIVE ON LAND AND SEA,32064513388,29.7485294,-95.3405762,4.594139465387627,132715176.0,2.1413446904449436,7.270235575922418
HOWL AT THE MOON SALOON-HOUSTON,12058723557,29.74878,-95.3758571,3.227379529579448,0.0,0.0,0.0
HTX PICKLE PADEL AND PAW,32095249325,,,,0.0,,
HUDSON HOUSE,32078656785,29.7533457,-95.4074581,2.609938745755816,1368923808.0,918.0466851938027,1249.7435973085492
HUGH O'CONNORS,32060014530,29.7858934,-95.4648101,3.9032433370115114,1198318320.0,28.230227314931646,41.03953705795596
HUGHIE'S,32060696062,,,,12262008.0,,
HUGO'S,17606700338,29.7429745,-95.3996586,3.2873189923288644,2525776560.0,203.94928783351926,273.4711792050732
HUNGRY'S CAFE & BISTRO,32085304759,29.7639007,-95.479952,5.139643426808026,222249600.0,0.6624467145103371,1.360432231639215
HYATT HOUSE HOUSTON GALLERIA,32096436491,,,,26620.0,,
HYATT PLACE HOUSTON DOWNTOWN,32055789674,29.7589,-95.3613912,3.1823168510159308,167349600.0,16.670769409369232,20.513588681473458
HYATT PLACE HOUSTON GALLERIA,10505601194,29.7383978,-95.4673782,5.41723840008232,119596032.0,0.04103667563966971,0.07039761753886646
HYATT REGENCY HOUSTON GALLERIA,10505601194,29.7383978,-95.4673782,5.41723840008232,4543428960.0,1.5589749710375165,2.809479835004359
IBIZA LOUNGE,32094855742,,,,0.0,,
IIDA TEXAS/OKLAHOMA CHAPTER,32049521787,,,,44776.0,,
IKTO LLC,32085131947,29.7902223,-95.4091826,0.5547300627642614,223460496.0,9137.29883850633,16812.956302411934
IL BRACCO,32068888067,29.749484,-95.460756,4.621234198166426,3648231600.0,11.681350283516533,15.32387990068532
IL ME JUNG RESTAURANT,32061498831,29.7939523,-95.5417345,8.505591718950773,182053440.0,0.00043131250890175905,0.0007425510214474971
IMMERSIVE GAMEBOX,32074478697,,,,163904.0,,
IMPROV COMEDY CLUB & RESTAURANT,18707124972,29.7860712,-95.4661324,3.9812922930702523,2715112800.0,54.7189293927561,73.67720959718054
INCANTO,32086007757,29.7971866,-95.3988623,0.46298507072233475,279284496.0,10109.438160945972,17816.31131264302
INDIA'S RESTAURANT,17606246944,29.7322468,-95.478896,6.2174991385914415,74796480.0,0.017214177928744898,0.0255995525764886
INDIANOLA/MISS CAROUSEL/VINNEY'S,32062971299,29.7494143,-95.3565836,3.852300107354606,458038230.0,40.72193533215119,69.78493922349426
INTOWN GOLF CLUB,32094717199,,,,0.0,,
IPIC THEATERS HOUSTON,32072743225,29.7418598,-95.4530418,4.632766919151195,2838823200.0,15.546204984385591,21.49222295962739
IRISH PUB-KENNEALLY'S,17603060405,29.7464851,-95.4104008,3.108693590368446,1238420160.0,142.93787805004234,263.4189189664921
IRMA'S,17604872857,29.7601839,-95.3519992,3.5592829382499227,406658880.0,19.060427753421912,32.57123258775202
IRMA'S SOUTHWEST,17605780653,29.7578096,-95.3582959,3.3697436975639308,1144592640.0,78.37634816235824,109.25689912013513
IRON COWBOY LOUNGE & EATERY,32078341545,29.8040111,-95.4209221,1.5645260055821983,6088291776.0,16519.04440609428,23915.22374138114
ISLAND GRILL,32068941015,29.7566361,-95.3687247,2.999293539122485,0.0,0.0,0.0
ISLAND GRILL & JUICE BAR,17606095606,29.7628591,-95.478969,5.111175467108649,68902584.0,0.14026222669905258,0.21205856683865357
ITAEWON POCHA,32085040007,29.7969256,-95.5228957,7.385764850962334,155098080.0,0.005175592843743297,0.016017635029868214
ITZ DAIQUIRIZ EADO,32081362132,29.7457807,-95.3595852,3.927702055736687,1663200.0,0.05330206559856764,0.6396247871828117
IYKYK,32086525030,,,,882896.0,,
IZAKAYA WA,32067809130,29.7525665,-95.4093818,2.6849294804892185,537244632.0,140.05150889945816,234.17771795623082
"IZAKAYA, LLC",32053298058,29.7518372,-95.3768176,3.0129956460964493,891391680.0,124.58623792955585,172.442156592243
J-M BBQ,32020317973,29.7462754,-95.3575508,3.9776914232760787,687244704.0,13.500453360932479,20.441410651629752
J. ALEXANDER'S RESTAURANT,16217037437,29.755311,-95.4583703,4.2672048906834945,1733936400.0,19.726150907920807,23.4611813446289
JACHRON,32073867841,29.7588221,-95.3856491,2.3538596646823273,4738849920.0,431.1064251665219,1727.4948105205567
JACK AND GINGERS/77 DEGREES,32065354667,29.7490126,-95.3781831,3.152767921998716,4157528544.0,425.19841784479365,755.215166421717
JACKSON & COMPANY,32075212277,29.7421318,-95.3883691,3.416715227110515,2622168.0,4.358774168894204,22.27775354209696
JAKES SPORTS BAR,32066463202,29.7346413,-95.4769824,6.023054028010737,1107596880.0,0.3760795585735183,0.4313849230171302
JETHRO'S COCKTAIL LOUNGE,32084120982,29.7485904,-95.3833793,3.0646504100859353,659102976.0,118.68339753030638,234.28768300855347
JINYA RAMEN BAR,32082574230,29.8020088,-95.4914213,5.542070756348091,130816512.0,0.19372518357311344,0.2644861575792919
JOE'S CUE CLUB,32097560992,,,,0.0,,
JOEY UPTOWN,32073080833,29.740299,-95.4629163,5.130630075153884,7152345360.0,14.470917845771574,16.697696646534457
JOHNNY MCELROY'S IRISH PUB,13522355430,29.7557802,-95.397803,2.4058912102433534,927800640.0,436.6971687735743,657.7602586297163
JOHNNY RITA'S COCINA Y CANTINA,32097023926,,,,0.0,,
JOHNNY'S GOLD BRICK,32070803914,29.8098196,-95.3990624,1.3323632740921958,2120662080.0,8543.812264909708,24157.789562394024
JOLIE HTX,32089420627,29.7606085,-95.3622495,3.0641995563397746,200263272.0,68.9058701632705,215.79187191448685
JONATHAN'S THE RUB,32091632227,29.7568532,-95.3410125,4.232078804831206,3095109816.0,4.946813214145225,50.10933411198731
JONATHAN'S THE RUB AT CAMPBELL PLACE,32075465149,29.7855372,-95.5130151,6.789399294196256,1242025200.0,0.0910729431347786,0.10580845753617041
JONES HALL,10435858294,29.7635515,-95.3656699,2.7755936609881364,3905539200.0,77.7242461597818,426.8915529763813
JORDYN'S SOUL CAFE INC,32097231701,,,,5007861.0,,
JOYCE'S OYSTER RESORT,32039269983,29.7497774,-95.4981214,6.527738715736577,607352496.0,0.07273355854196775,0.07944600814401148
JR'S BAR & GRILL / HOUSTON,17600188407,29.7470306,-95.3899855,3.0657103907728525,5858912160.0,736.9381454370615,983.1850433480399
JUANITA'S MEXICAN RESTAURANT AND CANTINA,32002399361,29.8099134,-95.4427502,2.8945395943671897,26351400.0,26.885448870969217,31.122207258819078
JULIET RESTAURANT,32079906809,29.7365392,-95.4829014,6.219961900559046,952752960.0,0.21819575967693608,0.46383079845403896
JUNIOR LEAGUE OF HOUSTON,17411856598,29.7487231,-95.4504734,4.187893457636467,784163520.0,10.454538291087053,19.922902982784215
JUS MAC + WINGS,32076441875,29.7385256,-95.4756589,5.79202001371804,0.0,0.0,0.0
JUST FALAFEL VEGAN CAFE,32084013765,,,,237523.0,,
"JWANG INVESTMENTS, INC",32045893016,29.803006,-95.4055768,0.9245550911288495,5884944768.0,814.7953178785199,10049.946847164145
"JWANG INVESTMENTS, INC.",32045893016,29.803006,-95.4055768,0.9245550911288495,3197831040.0,442.7531372812024,6359.767644979568
K-TANG,32098385407,,,,140022.0,,
KA SUSHI,32054868081,29.8030455,-95.4105687,1.0730538589326561,583791120.0,3950.6722976795654,7082.843796048311
KAMP HOUSTON,32074091003,29.7366678,-95.4893406,6.527976146492537,4458666240.0,0.5514843452727751,1.029582688084329
KANAU SUSHI,32090236988,29.7436616,-95.375021,3.5679002329290954,22138560.0,3.059765328317078,7.054934393013125
KAPPA BAR,32079944693,,,,0.0,,
KAPRI ULTRA LOUNGE,32070563070,29.7335555,-95.4797884,6.200523185674256,184214160.0,0.0438604681676874,0.2943562619213872
KARMA RIVER OAKS,32092658437,29.7330788,-95.4433908,4.7498860860819265,14100765.0,0.4787793902339067,3.441872388616654
KATAMI,32084382046,29.7572039,-95.3950357,2.322799498778754,2029891752.0,1611.6587521848078,1970.32014400959
KATZ'S,32078034066,29.7383115,-95.4870392,6.349800294758425,927740404.0,0.0883143729628246,0.2510828023571234
KATZ'S DELI & BAR,32070969137,29.8061467,-95.4099519,1.2335029236225417,3309813456.0,4005.140961397903,9453.129697413695
KEI HTX,32085813528,29.8075723,-95.4118223,1.3750392990481601,30089136.0,238.51474824650387,2862.2089403764444
KENNY & ZIGGY'S DELI,32072454054,29.7482726,-95.4598561,4.631107446117753,393737448.0,2.093600083430841,3.100042651272368
KILLEN'S STQ,32004915420,29.7448933,-95.5006209,6.812958213037946,143684280.0,0.040203623250033106,0.060451241417530104
KILLER NODDLE,32083344047,29.8025872,-95.4104688,1.0441154720965529,16712388.0,480.2336431405734,1025.1993934286406
KIM SON RESTAURANT,17604784508,29.7458373,-95.3601989,3.9020309096016184,173719584.0,1.3144220268519824,5.393515181220284
KIMOTO,32098985883,,,,0.0,,
KIN DEE THAI CUISINE,32070840742,29.7988843,-95.4103956,0.8512315675051328,490330800.0,5171.006585615823,9199.906485521611
KING RANCH TEXAS KITCHEN,32048214855,29.7515551,-95.4602208,4.5089668864819,1078233120.0,7.563626137777277,13.039967713539804
KING'S,32091518194,29.7511873,-95.3539723,3.872686775725519,12686916.0,1.8905425601819692,2.6777949077953305
KING'S BIERGARTEN,32056565446,29.80421,-95.427381,1.8968196900006968,989053920.0,1288.6043152112998,1945.9333567812175
KING'S STEAKHOUSE,32089350287,29.7433338,-95.4620603,4.952329615632486,101134176.0,0.6745175522848897,3.512382204587753
KIRBY ICE HOUSE,32069781618,29.7868021,-95.5456916,8.743771412718095,12495051576.0,0.017509012983456893,0.041232457167168134
KITTYMUFFIN,32053815968,29.8412261,-95.4660882,5.290034770887086,501636960.0,0.7378701964995815,0.934070605938005
KLH 909 LP,32052869248,29.7605292,-95.3627969,3.043796054753273,712768320.0,93.66923842881963,236.98575823232193
KOBALT BAR,32094855601,,,,0.0,,
KOE WETZEL'S RIOT ROOM,32093785759,,,,7782676.0,,
KOI,32049434312,29.7474395,-95.4103424,3.0434158237368703,313685496.0,20.42595752234732,38.640982289176954
KOMODO'S,17606840415,29.7531054,-95.3771561,2.9259400680404917,875424240.0,145.62487909889484,169.06310833408259
KOREA GARDEN RESTAURANT,17419330935,29.7966918,-95.5263391,7.590966664581737,183397680.0,0.0027065760211499785,0.003215261725241597
KOREA HOUSE,12618509975,29.7949976,-95.5431492,8.592622211779616,103475520.0,0.00019934099284316697,0.0003749812188064475
KOREAN NOODLE HOUSE,32052990382,29.7949443,-95.540905,8.458012661394443,8776080.0,2.2867589204802722e-05,7.03756670974288e-05
KOYA,32087609494,29.7458597,-95.3752656,3.4242080200788223,328753684.0,71.00592151269274,226.80490638593497
KP'S KITCHEN,32071460722,,,,450534.0,,
KRAB JUNKIE,16114938554,29.8138587,-95.3176661,5.18899774995905,1207500.0,0.01788799504303373,0.041064614707486125
KRUA LLC,32099100094,,,,74268.0,,
KURA REVOLVING SUSHI BAR,32058448328,29.7394979,-95.3792165,3.7400550270046993,109743480.0,2.6651497003410936,4.830640331541633
KUU RESTAURANT,32050065476,29.7837818,-95.5447084,8.693698786927401,550129968.0,0.0008658253662770881,0.001149572041933204
LA CALLE TACOS CANTINA,32057396197,29.7634328,-95.360631,3.0113140986727434,1121185440.0,157.2314858145668,190.03216105952876
"LA CALLE TACOS, CANTINA",32078007419,29.8167042,-95.429764,2.542200910323034,1220734780.0,166.42477215169345,373.6732816051272
LA CAVERNA SPORTS BAR,32059428790,29.83823,-95.360949,4.039311942392236,72274392.0,1.2551582792449614,1.8822916537517471
LA CHATEAU BISTRO AND LOUNGE,32061887397,29.7522095,-95.3646597,3.3904486257615427,0.0,0.0,0.0
LA CHINGADA TACOS & TEQUILA,32071077823,29.8041049,-95.37782,1.6235495603191337,49109040.0,110.5148086459928,143.33693069712942
LA COCINA DE TJ,32067253842,,,,35420.0,,
LA COLOMBE D'OR,32004531698,29.7416512,-95.3916076,3.4154618250987165,1670936400.0,104.42001088642769,176.07553217687163
LA COQUETA,32076333007,29.8058755,-95.3879408,1.2800890653395232,3641472.0,183.23757026584857,367.5185686445682
LA CRUDERIA SPRING BRANCH,32087629955,29.8030537,-95.4816497,4.974884200626102,194728464.0,1.1527878916696161,1.687037526230054
"LA DIABLA, BY LA CALLE",32086185678,29.762244,-95.3611005,3.041492892496863,638279616.0,133.0539373549811,194.7067914195632
LA DIOSA,32096798346,,,,2889864.0,,
LA FARRA BAR & CANTINA,32081891627,29.8089366,-95.4757086,4.717215585006925,33287424.0,0.2886797528296754,0.33568187579576036
LA FENDEE,32086267708,29.7435018,-95.3963643,3.257905818825034,46248.0,1.4258396242497096,2.1206312211207408
LA FIESTA MEXICAN RESTAURANT,12630879356,29.7820505,-95.527159,7.651398260826156,26205000.0,0.001973980336860265,0.0024758933681329207
LA FISHERIA HOUSTON,32056472353,29.7635162,-95.362068,2.940674250584026,566827200.0,91.55240218370338,118.8080986557697
LA FRESCA CLUB,32061079953,29.8037542,-95.4010315,0.9145904098787799,0.0,0.0,0.0
LA GRANGE,32055216579,29.7432421,-95.4010544,3.2694705859997164,22723617.0,23.123699361588514,91.8409903864426
LA GRANJA DISCO Y CANTINA,32066913842,29.805851,-95.4649319,4.037707087615589,652130880.0,3.765058578680447,18.199644218153303
LA GRIGLIA,12024550381,29.7572008,-95.3953662,2.3205860388430213,1578977136.0,2403.9490002315206,3907.133067989692
LA HACIENDA ESCONDIDA FAMILY MEXICAN RESTAURANT,32039782118,29.8102703,-95.4256421,2.0569942442696894,575318880.0,544.1045892667586,807.6118187472088
LA LUPITA RESTAURANT,32069384983,29.841758,-95.4880835,6.359186366258317,23706720.0,0.004109685949708536,0.006284726566838493
LA MARISQUERA OSTIONERIA IV,12029842627,29.7371909,-95.4824098,6.1693706361158585,89173980.0,0.02951420286696554,0.1695593519418962
LA MEXICANA RESTAURANT,17603319611,29.7484002,-95.3916238,2.954784533053559,924070320.0,145.10021217277531,187.975870906759
"LA PASADITA COCINA MEXICANA & BAR, LLC",32093061177,29.8025534,-95.4892574,5.419302098316911,450000.0,0.005520094810004439,0.03532860678402841
LA PASADITA PREPARADAS,32066085831,29.8027993,-95.4934599,5.67094923692531,57717000.0,0.009826028876089682,0.04461325630870283
LA PATRONA,32080089611,29.8029482,-95.4863097,5.249082851162097,21871732.0,0.03965402184611636,0.16276333391530168
LA SIBERIA ORIGINAL,32094471037,,,,198396.0,,
LA TABLE & TAVOLA,32085179011,29.7472491,-95.4616573,4.759573915649642,474285312.0,3.5567627332796765,7.02445219057727
LA TAPATIA MEXICAN CAFE,17604882443,29.7308626,-95.4763094,6.163754682090445,821522880.0,0.21052643327425136,0.2564966838583099
LA VIVA CANTINA,32087478478,29.8279906,-95.429954,3.1511448068015424,175334400.0,34.855800635113404,79.44374387068528
LAGRIGLIA,17602483475,29.7534972,-95.4086076,2.6124700224294672,92289600.0,1.2986147712899643,137.9391778472256
LAO SZE CHUAN,32071903788,29.741945,-95.3906422,3.4043850986207613,0.0,0.0,0.0
LAS FUENTES TAQUERIA,12021275719,29.8451178,-95.387948,3.8381379187165887,44340384.0,1.6225199591171229,4.1918351274149295
LAS PERRAS CAFE,32077389552,,,,0.0,,
LAS POTRAS,32099031356,,,,28520.0,,
LAS POTRAS SPORT BAR,32090957641,,,,16560.0,,
LAST CONCERT CAFE,32066111454,29.7683037,-95.3531691,3.1984027819782836,329315040.0,31.76658059931701,81.60345898107911
LATE AUGUST,32043640120,29.7343046,-95.3822757,4.028137297781642,541219680.0,3.1356616322590356,8.923044480845958
LATIN BITES,32044917667,29.7630244,-95.4792237,5.121086307898648,136005120.0,0.28047391076238626,0.37292387042118913
LATULI,32084591968,,,,18150176.0,,
LAZY LANE RESTAURANT,32096196608,,,,0.0,,
LE COLONIAL RESTAURANT,32051677469,29.7418598,-95.4530418,4.632766919151195,3760186416.0,19.92759925990716,27.54969165912135
LE MERIDIEN HOUSTON,32061717024,29.7569461,-95.3627356,3.2201945958572695,2625841440.0,242.49303689351785,365.0008242995022
LE PEEP RESTAURANT,17605059462,29.7430521,-95.4506269,4.473617512525928,280612800.0,0.2642301314604863,0.7704307411972423
LEAP LIFE ESSENTIAL ADVANCEMENT PROGRAM,32098165726,,,,582072.0,,
LEAP LIFE ESSENTIALS ADVANCEMENT PROGRAM,32065713342,,,,44776.0,,
LEE'S SO GONG DONG HOUSTON,32073207162,29.7940862,-95.536137,8.170353113676388,33016320.0,0.00015293482204019028,0.000233484408177548
LEELAND HOUSE,32064175881,29.7465429,-95.3582185,3.9379250691412033,216890700.0,16.24780565607774,23.066753729950552
LEELAND HOUSE / AROUND THE CORNER,32095646751,,,,8188296.0,,
LEI LOW,32051085341,29.8087295,-95.3892928,1.4089078652619813,1326341520.0,4585.110474781208,8164.575602345373
LEMOND CATERING & SPECIAL EVENTS,32010492240,29.7970066,-95.3734902,1.6474400712394297,13189680.0,28.297121303719234,153.48010113748256
LEONS LOUNGE,32071528841,29.7449091,-95.3737403,3.5233931630910735,31926240.0,1.607768884081982,6.798880496864838
LES BA'GET VIETNAMESE CAFE,32063824570,29.8169525,-95.4286612,2.5085823891797188,25200000.0,9.65894792428912,15.101075154774303
LEVY RESTAURANTS AT DYNAMO STADIUM,10435858294,29.7635515,-95.3656699,2.7755936609881364,23186055600.0,461.42634874303326,2063.6191531239856
LEVY RESTAURANTS AT TOYOTA CENTER,10435858294,29.7635515,-95.3656699,2.7755936609881364,128642580000.0,2560.1196256203043,12545.015702272904
LIBERTY KITCHEN AT THE TREE HOUSE,32074979231,29.7820221,-95.5321606,7.950617206833461,1267451280.0,0.009111065627192867,0.016664230533610304
LIBERTY KITCHEN RIVER OAKS,32074979249,29.7470372,-95.4497916,4.240198169067974,1366598880.0,16.409977603031063,25.47641384407593
LIFE TIME - GREEN STREET,12033698247,29.7547151,-95.3663873,3.1906142354069487,5917632.0,0.014660160036388894,0.46389346035437157
LIFE TIME ATHLETIC,12033698247,29.7547151,-95.3663873,3.1906142354069487,401589888.0,0.9948864726761467,8.131679890810389
LIFE TIME FITNESS - HOUSTON CITY CENTER,12033698247,29.7547151,-95.3663873,3.1906142354069487,110581632.0,0.27395154382784587,7.3071685214944075
LILLY AND BLOOM,32058037881,29.7635474,-95.3600466,3.0339515277813347,39715920.0,85.16949221781424,85.16949221781424
"LIQUID LOUNGE, INC.",32056885851,29.7291887,-95.4768595,6.266015399961209,340433580.0,0.0774218673028361,0.33865268354039163
LITTLE DIPPER LOUNGE,32050845976,29.7621668,-95.3611257,3.043770547204795,361442160.0,47.50174513234801,60.30376743936762
LITTLE HEN,32084979395,29.74345,-95.4534555,4.570975436705192,480278400.0,4.464180621522076,6.15089473966122
LITTLE NEW ORLEANS LLC,32085246521,,,,601665.0,,
LITTLE REY,32051543133,29.8019916,-95.4109977,1.0317348944664166,874826880.0,1041.3393715981804,5247.521349537394
LITTLE TACO SHOP HEIGHTS,32073089180,29.5921445,-95.6034797,18.36258092694525,0.0,0.0,0.0
LITTLE WOODROW'S,32082974562,29.7497448,-95.3772901,3.1296534199830632,14976227424.0,976.2469768363983,2223.1190424456877
LITTLE WOODROW'S EAST END,32082974745,29.7523197,-95.3548916,3.778514815231574,291129600.0,10.562035028982105,81.94284226394211
LITTLE WOODROW'S IN THE HEIGHTS,32082974661,29.7814083,-95.3872886,0.9871979276563553,828583800.0,7989.226259733996,11685.625999025191
LIV HOUSTON,32093169541,,,,1146368.0,,
LOCAL FOODS,32051542705,29.7426922,-95.4181081,3.4817095084881964,305848080.0,16.741237828989398,21.30732375312793
LOCAL TABLE GARDEN OAKS,32073009402,29.8166317,-95.4353074,2.7827646455311577,574277760.0,127.20365773354864,141.50850332695842
LOCH BAR,32064486338,29.741657,-95.4528525,4.6351736665076215,3335860080.0,18.18039840078776,21.707803919080074
LOLA'S DEPOT,17600461788,29.7483329,-95.3909803,2.96611601128699,1604694960.0,246.32762392948482,284.4520206124385
LOMBARDI CUCINA ITALIANA,32079801828,29.7567913,-95.4573263,4.157683494113072,7834305120.0,107.37379589218558,163.19991429645793
LONE STAR SALOON,17417148636,29.7507698,-95.3714434,3.236661155815779,133350840.0,11.531436689354418,19.429250027570056
LONG WEEKEND,32085690991,,,,223880.0,,
LONGHORN STEAKHOUSE #5471,15814983126,29.783218,-95.5242997,7.474511285964348,4283435520.0,0.0009851131955727012,0.012022992974020942
LOOSE CANNON,32065630256,29.8033757,-95.4976195,5.9234907683244495,549282240.0,0.22760044688261186,0.3168145522002567
LORO ASIAN SMOKEHOUSE - HOUSTON HEIGHTS,32046562537,29.7908045,-95.4073475,0.44456865126811235,1445958720.0,34392.57811674472,46509.50065165604
LOS CHILAQUILES RESTAURANTE SAN MIGUEL CUYUTLAN,32090929061,29.7905073,-95.3897425,0.611433740619068,115973856.0,6585.829834131469,16169.674599349137
LOS CUCOS MEXICAN CAFE,32041161582,29.8140701,-95.461686,4.043040229867237,1201695840.0,21.40477641360498,26.071674349856288
LOS RAMONES,32094184523,29.80996,-95.426156,2.0662010975066183,0.0,0.0,0.0
LOS TIOS #7,32069044835,29.749606,-95.4653976,4.839041281874495,2410146000.0,8.736988433127378,11.830724214110862
LOST & FOUND,32070919751,29.7535196,-95.3810727,2.7976957725564975,1854736560.0,398.74093459276037,689.883765092612
LOUNGE I-10,32080854048,29.7514965,-95.3663618,3.3670536045174386,0.0,0.0,0.0
LOV3 RESTAURANT & LOUNGE,32089255312,29.7437558,-95.3771472,3.5103942603657043,376727736.0,99.31034276067228,294.74153090994764
LOVE BUZZ,32054905271,29.7447563,-95.3864757,3.2655761360521836,18182010.0,18.025244539806334,24.156629912368864
LOVES DUMPLING HOUSE,32094478487,,,,44776.0,,
"LOW TIDE, LLC",32064582268,29.8103306,-95.5004696,6.1805096875014485,23407790.0,0.01001975238251764,0.03696484814469659
LUA VIET KITCHEN,32055042165,29.7388755,-95.3987577,3.571195773021349,19742646.0,2.8163128759139626,3.751832527555521
LUCKY STRIKE HOUSTON,17521936322,29.7802656,-95.5322794,7.967697909901838,22711262400.0,0.0016456075434108373,0.02218715124325592
LUCKY'S PUB,12642184720,29.7807271,-95.3721125,1.801438535235683,0.0,0.0,0.0
LULING CITY MARKET BAR-B-QUE RESTAURANT & BAR,17421865423,29.7329626,-95.4569771,5.247575488468428,201054960.0,0.32194738165126635,0.37365971073097204
LULUS,32054130359,29.7428628,-95.4190329,3.488329857129982,520816320.0,28.132998976881606,46.25542380679062
LUPE TORTILLA MEXICAN RESTAURANT,32039178358,29.7834633,-95.522742,7.380167817875405,1651867920.0,0.03716201576924348,0.04363302675613512
LUSTRE PEARL HOUSTON LLC,32079373539,29.7494232,-95.3563438,3.861569864899955,303165324.0,27.652301472301577,208.3317495460674
"LYRIC MARKET CONCESSIONS, LLC",32077368309,29.7629821,-95.3645956,2.8497806096578406,591023472.0,132.10550350056357,237.95568796613165
MACK ALLEN'S,32087816008,,,,0.0,,
MAD,32066738652,29.7437372,-95.4532191,4.546889238544657,2374828560.0,15.442254752333051,25.368352748051755
MADERAS KITCHEN & CANTINA,32085201997,29.7448864,-95.38236,3.3266755796973517,481857768.0,51.3763671429414,61.42162384475357
MAGGIANO' LITTLE ITALY,17527348464,29.745256,-95.460424,4.791104365376736,4790842920.0,2.057678518769331,12.222205109900134
MAGGIANO'S LITTLE ITALY,17527348464,29.745256,-95.460424,4.791104365376736,2808110448.0,1.206090169030489,6.0912465390672
MAGGIE RITA'S,32039833259,29.7604763,-95.3641051,2.9893995299405502,39012480.0,5.71610740806771,5.848608347543073
MAGNOLIA ON THE BAYOU,32083539182,29.7643708,-95.3620407,2.9047975038535614,0.0,0.0,0.0
MAGNOLIA SPIRITS HOUSTON INC,10206133554,29.7590776,-95.3615984,3.164855349585166,1123112880.0,115.85672316963505,210.2926988951018
MAGNOLIA TAVERN,32072820593,29.7478615,-95.3376666,4.759135002320488,91592600.0,0.3046128352053975,0.6835193414908519
MAI'S RESTAURANT,13001539660,29.7411237,-95.3797642,3.623191661788201,162874800.0,6.718090749697801,8.666296975062721
MAIN KITCHEN / 806 LOUNGE,32096402766,,,,16770864.0,,
MAISON CHINOISE,32091700644,,,,107961.0,,
MAISON PUCHA BISTRO,32063823390,29.7891736,-95.3880214,0.7209454675559882,697813200.0,9549.70960981283,21380.881337255712
MAISON VIET,32087070143,29.7588154,-95.4049995,2.2136645141303504,0.0,0.0,0.0
MALA VIDA PARADISE,32090365605,29.7492531,-95.3568646,3.8491953815102637,416025072.0,36.39870090517529,59.26032845598368
MALAS COPAS,32072553624,29.8373343,-95.3751233,3.5583454025727552,17107545.0,6.295635145340606,7.544027882518544
MAMAJUANA CAFE,32084889404,29.7605292,-95.3627969,3.043796054753273,980295888.0,175.67273204157914,281.22231253396944
MANGO BEACH,32069017187,29.7804114,-95.3821554,1.2759763186405702,0.0,0.0,0.0
MANGUM STEAKHOUSE,32040783451,29.8096366,-95.4595611,3.810240859809094,584418240.0,16.58238001707402,21.7367174730398
MARFRELESS,32052019083,29.7524597,-95.4087837,2.6848265357105032,1014500880.0,273.33672795840556,362.0122047588877
MARIGOLD CLUB,32061610625,29.7434012,-95.4003142,3.257871100138492,1845817200.0,158.08623899857176,323.5408142454547
MARISCOS YUCATAN,32085370487,29.8131053,-95.460594,3.9564645720213787,71329632.0,2.060076539120986,9.945167638664694
MARMO,32082682439,29.7450022,-95.3902626,3.2002396387087075,3739874400.0,359.43506865500535,460.1487434760734
MARRIOTT COURTYARD I-10 W. MEMORIAL,32068231870,29.7861748,-95.5260427,7.567769333113973,175448880.0,0.002712226398276171,0.003533299322797508
"MARY'Z MEDITERRANEAN CUISINE, INC.",12019039101,29.7311667,-95.48215,6.414917639012053,482316480.0,0.0747931282660526,0.09571605382412712
MASRAFF'S,32039936839,29.7481288,-95.4608725,4.684779785588972,0.0,0.0,0.0
MASRAFF'S ON POST OAK LANE,17605576580,29.757169,-95.4627619,4.41762361251531,466436075.0,2.9446314265444307,19.214951360706454
MASRAFF'S RESTAURANT,32071155538,29.7821442,-95.5303157,7.839660783808474,1440596160.0,0.012928724403133137,0.026523261041250412
